ano;esfera_administrativa;cnuc;nome_da_uc;uf;municipios_abrangidos;latitude;longitude;bioma;area_soma_bioma_(ha);grau_de_efetividade;calculo_efetividade;calculo_resultados;calculo_produtos;calculo_contexto;calculo_planejamento;calculo_insumos;calculo_processo
2020;Estadual;0000.53.1652;AREA DE RELEVANTE INTERESSE ECOLOGICO DO CORREGO CABECEIRA DO VALO;DF;GUARA (DF);-15,77613887;-48,00389559;CERRADO;62;5 - Não Efetiva;0.137865715;0.0;0.5;0.22222222;0.07407407;0.1875;0.4375
2020;Estadual;0000.53.1650;AREA DE RELEVANTE INTERESSE ECOLOGICO DO CORREGO MATO GRANDE;DF;SAO SEBASTIAO (DF);-15,89429119;-47,77057267;CERRADO;132;5 - Não Efetiva;0.161977434;0.0;0.5;0.16666667;0.11111111;0.3125;0.4375
2019;Estadual;0000.23.1932;AREA DE RELEVANTE INTERESSE ECOLOGICO DO SITIO CURIO;CE;Fortaleza (CE);-3,831521837;-38,46979821;CAATINGA;57;2 - Efetiva;0.722289116;0.86944444;0.75;0.5;0.72456698;0.8125;0.7125
2020;Estadual;0000.23.1932;AREA DE RELEVANTE INTERESSE ECOLOGICO DO SITIO CURIO;CE;Fortaleza (CE);-3,831521837;-38,46979821;CAATINGA;57;2 - Efetiva;0.720890484;0.86111111;0.6875;0.5;0.71627136;0.81818182;0.77083333
2020;Estadual;0000.53.1768;AREA DE RELEVANTE INTERESSE ECOLOGICO DO TORTO;DF;LAGO NORTE (DF);-15,70858091;-47,88269859;CERRADO;209;5 - Não Efetiva;0.176071657;0.0;0.5;0.29166667;0.13194444;0.25;0.375
2020;Estadual;0000.53.1648;AREA DE RELEVANTE INTERESSE ECOLOGICO DOM BOSCO;DF;LAGO SUL (DF);-15,79961577;-47,79137523;CERRADO;73;5 - Não Efetiva;0.194721175;0.0;0.29166667;0.5;0.14930556;0.25;0.4375
2018;Federal;0000.00.0035;AREA DE RELEVANTE INTERESSE ECOLOGICO FLORESTA DA CICUTA;RJ;Volta Redonda (RJ), Barra Mansa (RJ);-22,55045301;-44,09077456;MATA ATLANTICA;125;2 - Efetiva;0.680668579;0.85333333;0.79166667;0.5;0.69011826;0.71875;0.57638889
2017;Federal;0000.00.0035;AREA DE RELEVANTE INTERESSE ECOLOGICO FLORESTA DA CICUTA;RJ;Volta Redonda (RJ), Barra Mansa (RJ);-22,55045301;-44,09077456;MATA ATLANTICA;125;2 - Efetiva;0.680668579;0.85333333;0.79166667;0.5;0.69011826;0.71875;0.57638889
2019;Federal;0000.00.0035;AREA DE RELEVANTE INTERESSE ECOLOGICO FLORESTA DA CICUTA;RJ;Volta Redonda (RJ), Barra Mansa (RJ);-22,55045301;-44,09077456;MATA ATLANTICA;125;2 - Efetiva;0.605945009;0.7578125;0.66666667;0.41666667;0.53700261;0.75416667;0.5546875
2020;Federal;0000.00.0035;AREA DE RELEVANTE INTERESSE ECOLOGICO FLORESTA DA CICUTA;RJ;Volta Redonda (RJ), Barra Mansa (RJ);-22,55045301;-44,09077456;MATA ATLANTICA;125;3 - Moderada Efetividade;0.587767827;0.64626377;0.66666667;0.41666667;0.46854955;0.72460938;0.640625
2018;Federal;0000.00.0036;AREA DE RELEVANTE INTERESSE ECOLOGICO ILHA AMEIXAL;SP;Peruíbe (SP);-24,42294241;-47,08181383;MATA ATLANTICA;359;3 - Moderada Efetividade;0.447546485;0.38541667;0.77083333;0.5;0.59027778;0.22916667;0.3125
2020;Federal;0000.00.0036;AREA DE RELEVANTE INTERESSE ECOLOGICO ILHA AMEIXAL;SP;Peruíbe (SP);-24,42294241;-47,08181383;MATA ATLANTICA;359;3 - Moderada Efetividade;0.444719355;0.81944444;0.86111111;0.5;0.63983236;0.0;0.453125
2019;Federal;0000.00.0036;AREA DE RELEVANTE INTERESSE ECOLOGICO ILHA AMEIXAL;SP;Peruíbe (SP);-24,42294241;-47,08181383;MATA ATLANTICA;359;3 - Moderada Efetividade;0.405542333;0.76388889;0.77083333;0.5;0.59931676;0.0;0.328125
2020;Federal;0000.00.0037;AREA DE RELEVANTE INTERESSE ECOLOGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA;SP;Peruíbe (SP);-24,47314554;-46,68870207;MATA ATLANTICA;65;3 - Moderada Efetividade;0.572419476;0.84375;0.9375;0.375;0.59563093;0.4625;0.3625
2019;Federal;0000.00.0037;AREA DE RELEVANTE INTERESSE ECOLOGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA;SP;Peruíbe (SP);-24,47314554;-46,68870207;MATA ATLANTICA;65;4 - Reduzida Efetividade;0.229970391;0.32291667;0.66666667;0.0;0.17495133;0.33333333;0.35416667
2020;Estadual;0000.26.3316;AREA DE RELEVANTE INTERESSE ECOLOGICO IPOJUCA-MEREPE;PE;Ipojuca (PE);-8,416582;-34,99363;MATA ATLANTICA;1466;4 - Reduzida Efetividade;0.353985706;0.12847222;0.59722222;0.3;0.38651353;0.38392857;0.525
2019;Estadual;0000.26.3316;AREA DE RELEVANTE INTERESSE ECOLOGICO IPOJUCA-MEREPE;PE;Ipojuca (PE);-8,416582;-34,99363;MATA ATLANTICA;1466;4 - Reduzida Efetividade;0.331421984;0.17824074;0.52314815;0.25;0.40716071;0.35714286;0.38541667
2018;Estadual;0000.12.1983;AREA DE RELEVANTE INTERESSE ECOLOGICO JAPIIM PENTECOSTE;AC;Mâncio Lima (AC);-7,558340869;-72,89033257;AMAZONIA;25654;3 - Moderada Efetividade;0.459936429;0.4375;0.380952;0.47619;0.66666667;0.41;0.421875
2018;Federal;0000.00.0038;AREA DE RELEVANTE INTERESSE ECOLOGICO JAVARI BURITI;AM;Santo Antônio do Içá (AM);-3,112883736;-67,82863114;AMAZONIA;13177;3 - Moderada Efetividade;0.450255492;0.22106481;0.43055556;0.5625;0.58483497;0.453125;0.515625
2020;Federal;0000.00.0038;AREA DE RELEVANTE INTERESSE ECOLOGICO JAVARI BURITI;AM;Santo Antônio do Içá (AM);-3,112883736;-67,82863114;AMAZONIA;13177;3 - Moderada Efetividade;0.439299118;0.63310185;0.43055556;0.41666667;0.5096625;0.15;0.66666667
2019;Federal;0000.00.0038;AREA DE RELEVANTE INTERESSE ECOLOGICO JAVARI BURITI;AM;Santo Antônio do Içá (AM);-3,112883736;-67,82863114;AMAZONIA;13177;4 - Reduzida Efetividade;0.354089772;0.61574074;0.47916667;0.41666667;0.5038829;0.0;0.75
2017;Federal;0000.00.0038;AREA DE RELEVANTE INTERESSE ECOLOGICO JAVARI BURITI;AM;Santo Antônio do Içá (AM);-3,112883736;-67,82863114;AMAZONIA;13177;4 - Reduzida Efetividade;0.224729415;0.20833333;0.41666667;0.41666667;0.47222222;0.0;0.1875
2018;Federal;0000.00.0039;AREA DE RELEVANTE INTERESSE ECOLOGICO MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;PB;Marcação (PB), Rio Tinto (PB);-6,79461986;-34,98852792;MATA ATLANTICA;5769;3 - Moderada Efetividade;0.508689087;0.66125;0.97916667;0.27083333;0.4521072;0.33333333;0.52083333
2017;Federal;0000.00.0039;AREA DE RELEVANTE INTERESSE ECOLOGICO MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;PB;Marcação (PB), Rio Tinto (PB);-6,79461986;-34,98852792;MATA ATLANTICA;5769;3 - Moderada Efetividade;0.484325052;0.70916667;0.77380952;0.34375;0.48483761;0.26041667;0.4375
2020;Federal;0000.00.0039;AREA DE RELEVANTE INTERESSE ECOLOGICO MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;PB;Marcação (PB), Rio Tinto (PB);-6,79461986;-34,98852792;MATA ATLANTICA;5769;3 - Moderada Efetividade;0.473553712;0.5390625;0.796875;0.31666667;0.33488233;0.43181818;0.5
2019;Federal;0000.00.0039;AREA DE RELEVANTE INTERESSE ECOLOGICO MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;PB;Marcação (PB), Rio Tinto (PB);-6,79461986;-34,98852792;MATA ATLANTICA;5769;3 - Moderada Efetividade;0.457873262;0.53916667;0.72222222;0.30208333;0.3279952;0.38541667;0.53571429
2019;Federal;0000.00.0040;AREA DE RELEVANTE INTERESSE ECOLOGICO MATA DE SANTA GENEBRA;SP;Campinas (SP), Paulínia (SP);-22,82128251;-47,11299489;MATA ATLANTICA;242;3 - Moderada Efetividade;0.540423915;0.515625;0.75;0.45833333;0.4081632;0.61931818;0.5390625
2020;Federal;0000.00.0040;AREA DE RELEVANTE INTERESSE ECOLOGICO MATA DE SANTA GENEBRA;SP;Campinas (SP), Paulínia (SP);-22,82128251;-47,11299489;MATA ATLANTICA;242;3 - Moderada Efetividade;0.53557142;0.5268595;0.625;0.41666667;0.44167727;0.67559524;0.5625
2018;Federal;0000.00.0040;AREA DE RELEVANTE INTERESSE ECOLOGICO MATA DE SANTA GENEBRA;SP;Campinas (SP), Paulínia (SP);-22,82128251;-47,11299489;MATA ATLANTICA;242;3 - Moderada Efetividade;0.521356602;0.49074074;0.75;0.44444444;0.41365079;0.58333333;0.49431818
2017;Federal;0000.00.0040;AREA DE RELEVANTE INTERESSE ECOLOGICO MATA DE SANTA GENEBRA;SP;Campinas (SP), Paulínia (SP);-22,82128251;-47,11299489;MATA ATLANTICA;242;3 - Moderada Efetividade;0.454540574;0.35416667;0.75;0.375;0.3028;0.625;0.4375
2018;Federal;0000.00.0041;AREA DE RELEVANTE INTERESSE ECOLOGICO MATAO DE COSMOPOLIS;SP;Artur Nogueira (SP), Cosmópolis (SP);-22,62429406;-47,13529351;MATA ATLANTICA;173;3 - Moderada Efetividade;0.456717833;0.52886285;0.55555556;0.34722222;0.33404345;0.60416667;0.421875
2019;Federal;0000.00.0041;AREA DE RELEVANTE INTERESSE ECOLOGICO MATAO DE COSMOPOLIS;SP;Artur Nogueira (SP), Cosmópolis (SP);-22,62429406;-47,13529351;MATA ATLANTICA;173;3 - Moderada Efetividade;0.417740521;0.51333333;0.52777778;0.26388889;0.27678722;0.61111111;0.39285714
2020;Federal;0000.00.0041;AREA DE RELEVANTE INTERESSE ECOLOGICO MATAO DE COSMOPOLIS;SP;Artur Nogueira (SP), Cosmópolis (SP);-22,62429406;-47,13529351;MATA ATLANTICA;173;3 - Moderada Efetividade;0.400401607;0.45833333;0.51388889;0.20833333;0.22415815;0.6125;0.47916667
2017;Federal;0000.00.0041;AREA DE RELEVANTE INTERESSE ECOLOGICO MATAO DE COSMOPOLIS;SP;Artur Nogueira (SP), Cosmópolis (SP);-22,62429406;-47,13529351;MATA ATLANTICA;173;4 - Reduzida Efetividade;0.333002726;0.08101852;0.45833333;0.51388889;0.29309361;0.55555556;0.30357143
2018;Estadual;0000.29.0298;AREA DE RELEVANTE INTERESSE ECOLOGICO NASCENTE DO RIO DE CONTAS;BA;Abaíra (BA), Piatã (BA);-13,24636571;-41,80176585;CAATINGA;4765;3 - Moderada Efetividade;0.493899715;0.41696113;0.5158725;0.142857;1.04866667;0.7;0.47916667
2020;Estadual;0000.29.0298;AREA DE RELEVANTE INTERESSE ECOLOGICO NASCENTE DO RIO DE CONTAS;BA;Abaíra (BA), Piatã (BA);-13,24636571;-41,80176585;CAATINGA;4765;3 - Moderada Efetividade;0.472637904;0.4375;0.75;0.25;0.3095903;0.72159091;0.51785714
2019;Estadual;0000.29.0298;AREA DE RELEVANTE INTERESSE ECOLOGICO NASCENTE DO RIO DE CONTAS;BA;Abaíra (BA), Piatã (BA);-13,24636571;-41,80176585;CAATINGA;4765;3 - Moderada Efetividade;0.449307075;0.39583333;0.65833333;0.25;0.28844516;0.84722222;0.4375
2020;Estadual;0000.53.1649;AREA DE RELEVANTE INTERESSE ECOLOGICO PARANOA SUL;DF;LAGO NORTE (DF);-15,78922747;-47,78449971;CERRADO;40;4 - Reduzida Efetividade;0.212407603;0.0;0.5;0.45833333;0.16319444;0.25;0.4375
2020;Estadual;0000.53.1642;AREA DE RELEVANTE INTERESSE ECOLOGICO PARQUE JK;DF;SAMAMBAIA (DF), CEILANDIA (DF), TAGUATINGA (DF);-15,85749621;-48,10988227;CERRADO;2987;3 - Moderada Efetividade;0.450561813;0.625;0.47916667;0.35416667;0.35185185;0.3125;0.625
2020;Federal;0000.00.0032;AREA DE RELEVANTE INTERESSE ECOLOGICO PE-DE-GIGANTE;SP;Santa Rita do Passa Quatro (SP);-21,63006942;-47,62964175;CERRADO;1199;3 - Moderada Efetividade;0.466915433;0.72743056;0.5;0.375;0.57259761;0.1875;0.58333333
2019;Federal;0000.00.0043;AREA DE RELEVANTE INTERESSE ECOLOGICO PROJETO DINAMICA BIOLOGICA DE FRAGMENTOS FLORESTAIS;AM;Manaus (AM), Rio Preto da Eva (AM);-2,408034771;-59,84815454;AMAZONIA;3180;2 - Efetiva;0.721117499;0.86458333;0.5;0.5;0.73037758;1.0;0.7875
2017;Federal;0000.00.0043;AREA DE RELEVANTE INTERESSE ECOLOGICO PROJETO DINAMICA BIOLOGICA DE FRAGMENTOS FLORESTAIS;AM;Manaus (AM), Rio Preto da Eva (AM);-2,408034771;-59,84815454;AMAZONIA;3180;2 - Efetiva;0.71880536;0.91666667;0.5;0.5;0.74872199;0.98214286;0.734375
2018;Federal;0000.00.0043;AREA DE RELEVANTE INTERESSE ECOLOGICO PROJETO DINAMICA BIOLOGICA DE FRAGMENTOS FLORESTAIS;AM;Manaus (AM), Rio Preto da Eva (AM);-2,408034771;-59,84815454;AMAZONIA;3180;2 - Efetiva;0.679740306;0.91666667;0.5;0.5;0.63888889;0.99107143;0.625
2020;Federal;0000.00.0043;AREA DE RELEVANTE INTERESSE ECOLOGICO PROJETO DINAMICA BIOLOGICA DE FRAGMENTOS FLORESTAIS;AM;Manaus (AM), Rio Preto da Eva (AM);-2,408034771;-59,84815454;AMAZONIA;3180;2 - Efetiva;0.65898575;0.8125;0.5;0.5;0.59424603;1.0;0.625
2020;Estadual;0000.53.1645;AREA DE RELEVANTE INTERESSE ECOLOGICO SANTUARIO DE VIDA SILVESTRE DO RIACHO FUNDO;DF;CANDANGOLANDIA (DF), LAGO SUL (DF), Brasília (DF);-15,85762839;-47,9384062;CERRADO;477;4 - Reduzida Efetividade;0.329665484;0.4375;0.5;0.33333333;0.18402778;0.25;0.3125
2020;Federal;0000.00.0044;AREA DE RELEVANTE INTERESSE ECOLOGICO SERINGAL NOVA ESPERANCA;AC;Epitaciolândia (AC);-10,88624211;-68,43536077;AMAZONIA;2574;4 - Reduzida Efetividade;0.209020467;0.0;0.5;0.20833333;0.11805556;0.53125;0.53125
2020;Federal;0000.00.0045;AREA DE RELEVANTE INTERESSE ECOLOGICO SERRA DA ABELHA;SC;Vitor Meireles (SC);-26,78957788;-49,89849181;MATA ATLANTICA;5016;3 - Moderada Efetividade;0.576497347;0.61222222;0.57291667;0.32291667;0.5359323;0.82916667;0.64583333
2019;Federal;0000.00.0045;AREA DE RELEVANTE INTERESSE ECOLOGICO SERRA DA ABELHA;SC;Vitor Meireles (SC);-26,78957788;-49,89849181;MATA ATLANTICA;5016;3 - Moderada Efetividade;0.470539691;0.54222222;0.56944444;0.32291667;0.31725967;0.625;0.5
2017;Federal;0000.00.0045;AREA DE RELEVANTE INTERESSE ECOLOGICO SERRA DA ABELHA;SC;Vitor Meireles (SC);-26,78957788;-49,89849181;MATA ATLANTICA;5016;4 - Reduzida Efetividade;0.394960745;0.5;0.53030303;0.29166667;0.1899458;0.40909091;0.5
2018;Federal;0000.00.0045;AREA DE RELEVANTE INTERESSE ECOLOGICO SERRA DA ABELHA;SC;Vitor Meireles (SC);-26,78957788;-49,89849181;MATA ATLANTICA;5016;4 - Reduzida Efetividade;0.341928512;0.5;0.53030303;0.29166667;0.18074259;0.19318182;0.40972222
2020;Federal;0000.00.0030;AREA DE RELEVANTE INTERESSE ECOLOGICO VASSUNUNGA;SP;Santa Rita do Passa Quatro (SP);-21,70294765;-47,41598508;CERRADO;151;5 - Não Efetiva;0.130849989;0.0;0.5;0.5;0.16666667;0.0;0.5625
2019;Federal;0000.00.3131;ESTACAO ECOLOGICA ALTO MAUES;AM;Maués (AM);-5,576172733;-58,30036315;AMAZONIA;666788;2 - Efetiva;0.682787846;0.84722222;0.5;0.5;0.73083989;0.796875;0.76041667
2020;Federal;0000.00.3131;ESTACAO ECOLOGICA ALTO MAUES;AM;Maués (AM);-5,576172733;-58,30036315;AMAZONIA;666788;3 - Moderada Efetividade;0.598006077;0.71875;0.5;0.5;0.51537698;0.75892857;0.625
2017;Federal;0000.00.3131;ESTACAO ECOLOGICA ALTO MAUES;AM;Maués (AM);-5,576172733;-58,30036315;AMAZONIA;666788;3 - Moderada Efetividade;0.517557199;0.69238281;0.5;0.35416667;0.51574294;0.55208333;0.525
2018;Federal;0000.00.3131;ESTACAO ECOLOGICA ALTO MAUES;AM;Maués (AM);-5,576172733;-58,30036315;AMAZONIA;666788;3 - Moderada Efetividade;0.454497307;0.57277778;0.5;0.48333333;0.35902808;0.375;0.45535714
2019;Estadual;0000.26.3314;ESTACAO ECOLOGICA BITA E UTINGA;PE;Cabo de Santo Agostinho (PE), Ipojuca (PE);-8,350528926;-35,06766999;MATA ATLANTICA;2466;3 - Moderada Efetividade;0.420312042;0.45746528;0.5;0.35416667;0.36736514;0.4375;0.421875
2020;Estadual;0000.26.3314;ESTACAO ECOLOGICA BITA E UTINGA;PE;Cabo de Santo Agostinho (PE), Ipojuca (PE);-8,350528926;-35,06766999;MATA ATLANTICA;2466;3 - Moderada Efetividade;0.405383412;0.42100694;0.5;0.375;0.31110516;0.4375;0.40625
2019;Municipal;5220.35.3474;ESTACAO ECOLOGICA BRAULIO GUEDES DA SILVA;SP;Sorocaba (SP);-23,49148075;-47,41590764;MATA ATLANTICA;9;3 - Moderada Efetividade;0.479993532;0.58333333;0.5;0.5;0.42872165;0.38125;0.5
2020;Municipal;5220.35.3474;ESTACAO ECOLOGICA BRAULIO GUEDES DA SILVA;SP;Sorocaba (SP);-23,49148075;-47,41590764;MATA ATLANTICA;9;3 - Moderada Efetividade;0.477488285;0.58333333;0.5;0.5;0.43955529;0.38125;0.475
2020;Estadual;0000.27.4043;ESTACAO ECOLOGICA CURRAL DO MEIO;AL;Santana do Ipanema (AL);-9,401823291;-37,23609834;CAATINGA;41;3 - Moderada Efetividade;0.416620849;0.56365741;0.5;0.375;0.38788052;0.3515625;0.34821429
2018;Federal;0000.00.0263;ESTACAO ECOLOGICA DA GUANABARA;RJ;Guapimirim (RJ), Itaboraí (RJ), São Gonçalo (RJ);-22,71713053;-43,01793577;MATA ATLANTICA;1936;2 - Efetiva;0.652598911;0.61979167;0.825;0.56944444;0.5199187;0.79241071;0.6328125
2019;Federal;0000.00.0263;ESTACAO ECOLOGICA DA GUANABARA;RJ;Guapimirim (RJ), Itaboraí (RJ), São Gonçalo (RJ);-22,71713053;-43,01793577;MATA ATLANTICA;1936;2 - Efetiva;0.645840751;0.64149306;0.79166667;0.55555556;0.49612658;0.78125;0.6484375
2020;Federal;0000.00.0263;ESTACAO ECOLOGICA DA GUANABARA;RJ;Guapimirim (RJ), Itaboraí (RJ), São Gonçalo (RJ);-22,71713053;-43,01793577;MATA ATLANTICA;1936;2 - Efetiva;0.607323885;0.58159722;0.79166667;0.52777778;0.39834158;0.80555556;0.61111111
2018;Federal;0000.00.0075;ESTACAO ECOLOGICA DA SERRA DAS ARARAS;MT;Cáceres (MT), Porto Estrela (MT);-15,64210024;-57,18993458;CERRADO;27159;2 - Efetiva;0.636425897;0.64781746;0.5;0.41666667;0.72329143;0.825;0.7421875
2019;Federal;0000.00.0075;ESTACAO ECOLOGICA DA SERRA DAS ARARAS;MT;Cáceres (MT), Porto Estrela (MT);-15,64210024;-57,18993458;CERRADO;27159;2 - Efetiva;0.609988585;0.63541667;0.52083333;0.45833333;0.62548413;0.825;0.625
2020;Federal;0000.00.0075;ESTACAO ECOLOGICA DA SERRA DAS ARARAS;MT;Cáceres (MT), Porto Estrela (MT);-15,64210024;-57,18993458;CERRADO;27159;3 - Moderada Efetividade;0.555590955;0.60664683;0.52083333;0.45833333;0.57599084;0.70833333;0.49107143
2018;Federal;0000.00.0047;ESTACAO ECOLOGICA DA TERRA DO MEIO;PA;Altamira (PA), São Félix do Xingu (PA);-5,694536727;-53,68173629;AMAZONIA;3373136;2 - Efetiva;0.646616073;0.77263374;0.74479167;0.48333333;0.65803304;0.71875;0.54545455
2019;Federal;0000.00.0047;ESTACAO ECOLOGICA DA TERRA DO MEIO;PA;Altamira (PA), São Félix do Xingu (PA);-5,694536727;-53,68173629;AMAZONIA;3373136;3 - Moderada Efetividade;0.57630946;0.73444444;0.50595238;0.4375;0.57489046;0.72916667;0.52083333
2017;Federal;0000.00.0047;ESTACAO ECOLOGICA DA TERRA DO MEIO;PA;Altamira (PA), São Félix do Xingu (PA);-5,694536727;-53,68173629;AMAZONIA;3373136;3 - Moderada Efetividade;0.567150362;0.68197917;0.81770833;0.46666667;0.57326745;0.44230769;0.47222222
2020;Federal;0000.00.0047;ESTACAO ECOLOGICA DA TERRA DO MEIO;PA;Altamira (PA), São Félix do Xingu (PA);-5,694536727;-53,68173629;AMAZONIA;3373136;3 - Moderada Efetividade;0.471344984;0.28333333;0.53472222;0.40833333;0.48101852;0.72115385;0.46875
2020;Estadual;0000.53.1634;ESTACAO ECOLOGICA DE AGUAS EMENDADAS;DF;PLANALTINA (DF);-15,56103917;-47,6111132;CERRADO;9181;4 - Reduzida Efetividade;0.393688335;0.53847222;0.52777778;0.38888889;0.29091408;0.21875;0.4375
2020;Federal;0000.00.0048;ESTACAO ECOLOGICA DE AIUABA;CE;Aiuaba (CE);-6,681895666;-40,21422987;CAATINGA;11747;3 - Moderada Efetividade;0.578870086;0.51085069;0.8125;0.47916667;0.35498825;0.765625;0.64583333
2019;Federal;0000.00.0048;ESTACAO ECOLOGICA DE AIUABA;CE;Aiuaba (CE);-6,681895666;-40,21422987;CAATINGA;11747;3 - Moderada Efetividade;0.532731638;0.72916667;0.64583333;0.4375;0.55555556;0.45833333;0.41666667
2018;Federal;0000.00.0048;ESTACAO ECOLOGICA DE AIUABA;CE;Aiuaba (CE);-6,681895666;-40,21422987;CAATINGA;11747;3 - Moderada Efetividade;0.45877974;0.52430556;0.56944444;0.29166667;0.49570106;0.45833333;0.45833333
2019;Estadual;0000.35.2936;ESTACAO ECOLOGICA DE ANGATUBA;SP;Angatuba (SP), Guareí (SP);-23,41177352;-48,34650424;CERRADO;1363;3 - Moderada Efetividade;0.561859302;0.65451389;0.5;0.58333333;0.48913523;0.625;0.54166667
2020;Federal;0000.00.0050;ESTACAO ECOLOGICA DE ARACURI-ESMERALDA;RS;Muitos Capões (RS);-28,22404462;-51,1666684;MATA ATLANTICA;277;2 - Efetiva;0.644587479;0.859375;0.72916667;0.5;0.71531636;0.48958333;0.625
2019;Federal;0000.00.0050;ESTACAO ECOLOGICA DE ARACURI-ESMERALDA;RS;Muitos Capões (RS);-28,22404462;-51,1666684;MATA ATLANTICA;277;2 - Efetiva;0.635691328;0.82465278;0.72916667;0.5;0.70304619;0.48958333;0.6125
2018;Federal;0000.00.0050;ESTACAO ECOLOGICA DE ARACURI-ESMERALDA;RS;Muitos Capões (RS);-28,22404462;-51,1666684;MATA ATLANTICA;277;2 - Efetiva;0.626224424;0.85069444;0.72916667;0.5;0.7205185;0.484375;0.53125
2020;Estadual;0000.31.2611;ESTACAO ECOLOGICA DE AREDES;MG;Itabirito (MG);-20,2759634;-43,90924964;MATA ATLANTICA;1286;4 - Reduzida Efetividade;0.335447485;0.52237654;0.13194444;0.16666667;0.41043084;0.36607143;0.53125
2019;Estadual;0000.35.2606;ESTACAO ECOLOGICA DE AVARE;SP;Avaré (SP);-23,04538441;-48,90499687;CERRADO;719;3 - Moderada Efetividade;0.477551019;0.52199074;0.66666667;0.45833333;0.42453704;0.296875;0.54166667
2020;Estadual;0000.26.0964;ESTACAO ECOLOGICA DE CAETES;PE;Paulista (PE);-7,929251926;-34,9297239;MATA ATLANTICA;151;2 - Efetiva;0.692794468;0.71940104;0.875;0.45833333;0.64700915;0.76875;0.7421875
2019;Estadual;0000.26.0964;ESTACAO ECOLOGICA DE CAETES;PE;Paulista (PE);-7,929251926;-34,9297239;MATA ATLANTICA;151;2 - Efetiva;0.645121928;0.77441406;0.75;0.41666667;0.6036298;0.7125;0.65625
2018;Federal;0000.00.0052;ESTACAO ECOLOGICA DE CARIJOS;SC;Florianópolis (SC);-27,47711692;-48,50797632;MATA ATLANTICA;759;3 - Moderada Efetividade;0.555304359;0.56865741;0.56944444;0.43452381;0.44778082;0.7575;0.59166667
2017;Federal;0000.00.0052;ESTACAO ECOLOGICA DE CARIJOS;SC;Florianópolis (SC);-27,47711692;-48,50797632;MATA ATLANTICA;759;3 - Moderada Efetividade;0.546951082;0.61111111;0.5;0.19791667;0.63905762;0.80833333;0.63888889
2019;Federal;0000.00.0052;ESTACAO ECOLOGICA DE CARIJOS;SC;Florianópolis (SC);-27,47711692;-48,50797632;MATA ATLANTICA;759;3 - Moderada Efetividade;0.514658566;0.52401107;0.67708333;0.41666667;0.38970592;0.62291667;0.5
2020;Federal;0000.00.0052;ESTACAO ECOLOGICA DE CARIJOS;SC;Florianópolis (SC);-27,47711692;-48,50797632;MATA ATLANTICA;759;3 - Moderada Efetividade;0.442237016;0.39583333;0.60416667;0.41666667;0.20768775;0.68958333;0.46428571
2018;Federal;0000.00.0053;ESTACAO ECOLOGICA DE CUNIA;AM, RO;Canutama (AM), Humaitá (AM), Porto Velho (RO);-8,146713772;-63,40087421;AMAZONIA;185381;2 - Efetiva;0.620060631;0.81076389;0.66666667;0.5;0.67047975;0.56770833;0.54166667
2019;Federal;0000.00.0053;ESTACAO ECOLOGICA DE CUNIA;AM, RO;Canutama (AM), Humaitá (AM), Porto Velho (RO);-8,146713772;-63,40087421;AMAZONIA;185381;3 - Moderada Efetividade;0.585917309;0.70625;0.58333333;0.45833333;0.60484176;0.55803571;0.625
