nome_da_uc;nota_pessoal_mean;nota_pessoal_std;nota_equipamento_mean;nota_equipamento_std;nota_capacidade_mean;nota_capacidade_std;nota_recurso_mean;nota_recurso_std;nota_apoio_mean;nota_apoio_std;cnuc;bioma;calculo_efetividade_mean;calculo_efetividade_std
AREA DE PROTECAO AMBIENTAL RIO CENICO ROTAS MONCOEIRAS;0.6388888888888888;0.3333333333333333;0.5555555555555556;0.44682522061515034;0.6111111111111112;0.2534484387624258;0.9444444444444444;0.11023963796102461;0.4722222222222222;0.2916666666666667;0000.50.1578;CERRADO;0.491136323;0.0033715784707925417
AREA DE PROTECAO AMBIENTAL SANTO ANTONIO;0.25;0.1767766952966369;0.45;0.2738612787525831;0.45;0.2738612787525831;0.35;0.33541019662496846;0.05;0.11180339887498948;0000.29.0327;MATA ATLANTICA;0.37353343333333333;0.06995309352772827
AREA DE PROTECAO AMBIENTAL SERRA BRANCA / RASO DA CATARINA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.1759328876372492;0000.29.0322;CAATINGA;0.2481153685;0.1094519902215193
AREA DE PROTECAO AMBIENTAL SERRA DA IBIAPABA;0.25;0.0;0.375;0.2041241452319315;0.703125;0.20854156260403664;0.265625;0.2809025631780529;0.53125;0.15478479684172258;0000.00.0029;CAATINGA;0.42985546599999996;0.03742155787164382
AREA DE PROTECAO AMBIENTAL SERRA DA MANTIQUEIRA;0.8875;0.20639448687047413;0.9125;0.14678573715309998;0.95;0.17396309348461486;0.8875;0.20639448687047407;0.125;0.151744244666721;0000.00.0011;MATA ATLANTICA;0.44102891899999996;0.07536025439789691
AREA DE PROTECAO AMBIENTAL SERRA DA MERUOCA;0.53125;0.24775780224127872;0.75;0.1889822365046136;0.78125;0.20863074009907004;0.09375;0.18600595228571123;0.1875;0.22160131510697959;0000.00.1683;CAATINGA;0.44428084300000004;0.06467067687587892
AREA DE PROTECAO AMBIENTAL SERRA DA TABATINGA;0.0;;0.0;;0.0;;1.0;;0.25;;0000.00.0012;CERRADO;0.47008826150000005;0.10005954317292023
AREA DE PROTECAO AMBIENTAL SERRA DO BARBADO;0.34375;0.4806524583462418;0.375;0.5175491695067657;0.34375;0.4806524583462418;0.34375;0.4806524583462418;0.125;0.1336306209562122;0000.29.0307;CAATINGA;0.428448808;
AREA DE PROTECAO AMBIENTAL SERRA DO LAJEADO;0.4166666666666667;0.28867513459481287;0.4375;0.28454509148974805;0.7916666666666666;0.14433756729740646;0.14583333333333334;0.22508415934463;0.3541666666666667;0.31002810234303635;0000.17.1498;CERRADO;0.347558876;
AREA DE PROTECAO AMBIENTAL SUL-RMBH;0.25;0.0;0.5;0.3535533905932738;0.5;0.3535533905932738;0.5;0.3535533905932738;0.125;0.1767766952966369;0000.31.0400;MATA ATLANTICA;0.366653601;
AREA DE PROTECAO AMBIENTAL TINHARE / BOIPEBA;0.6125;0.1715831852883149;0.5875;0.18628995509264865;0.6625;0.18628995509264865;0.55;0.1919429739874786;0.2875;0.2955258471196546;0000.29.0304;MATA ATLANTICA;0.408778563;0.0010439597238217561
AREA DE PROTECAO AMBIENTAL VARGEM DAS FLORES;0.7777777777777778;0.19543398999264291;0.6666666666666666;0.21650635094610965;0.8333333333333334;0.12499999999999999;0.7777777777777778;0.31732387941099616;0.4444444444444444;0.16666666666666669;0000.31.0370;CERRADO;0.27686059;
AREA DE RELEVANTE INTERESSE ECOLOGICA CAPETINGA/TAQUARA;0.5;;0.5;;0.75;;0.75;;0.75;;0000.00.0031;CERRADO;0.464955034;
AREA DE RELEVANTE INTERESSE ECOLOGICA FLORESTA DA CICUTA;0.7875;0.18628995509264865;0.7125;0.2955258471196546;0.9;0.14956076040402969;0.55;0.3203616377585937;0.325;0.23084512921915967;0000.00.0035;MATA ATLANTICA;0.6387624985;0.04895468416205776
AREA DE RELEVANTE INTERESSE ECOLOGICA ILHA AMEIXAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0000.00.0036;MATA ATLANTICA;0.4326027243333333;0.02347757973778561
AREA DE RELEVANTE INTERESSE ECOLOGICA JAVARI BURITI;0.2;0.2738612787525831;0.1;0.13693063937629155;0.2;0.32596012026013244;0.1;0.13693063937629155;0.05;0.11180339887498948;0000.00.0038;AMAZONIA;0.36709344925;0.10418924740417458
AREA DE RELEVANTE INTERESSE ECOLOGICA MANGUEZAIS DA FOZ DO RIO MAMANGUAPE;0.3409090909090909;0.1685499656158105;0.45454545454545453;0.18768929838238707;0.6818181818181818;0.22613350843332272;0.25;0.15811388300841897;0.29545454545454547;0.2454124543035107;0000.00.0039;MATA ATLANTICA;0.48111027824999997;0.021354047860036363
AREA DE RELEVANTE INTERESSE ECOLOGICA MATA DE SANTA GENEBRA;0.6875;0.1596665934146263;0.6875;0.2674809388191595;0.7;0.19194297398747862;0.6125;0.31907555614041605;0.275;0.2798025619686327;0000.00.0040;MATA ATLANTICA;0.51297312775;0.039786406855894185
AREA DE RELEVANTE INTERESSE ECOLOGICA MATAO DE COSMOPOLIS;0.5;0.25;0.7;0.2091650066335189;0.85;0.223606797749979;0.4;0.37914377220257756;0.1;0.13693063937629152;0000.00.0041;MATA ATLANTICA;0.40196567175;0.051655845798469754
AREA DE RELEVANTE INTERESSE ECOLOGICA PE-DE-GIGANTE;0.10714285714285714;0.1966989481173608;0.21428571428571427;0.36596252735569995;0.21428571428571427;0.36596252735569995;0.21428571428571427;0.36596252735569995;0.17857142857142858;0.31339158526400435;0000.00.0032;CERRADO;0.466915433;
AREA DE RELEVANTE INTERESSE ECOLOGICA PROJETO DINAMICA BIOLOGICA DE FRAGMENTOS FLORESTAIS;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.1875;0.25877458475338283;0000.00.0043;AMAZONIA;0.6946622287499999;0.030431601037471005
AREA DE RELEVANTE INTERESSE ECOLOGICA SERINGAL NOVA ESPERANCA;0.25;0.3535533905932738;0.875;0.1767766952966369;0.5;0.3535533905932738;0.5;0.0;0.0;0.0;0000.00.0044;AMAZONIA;0.209020467;
AREA DE RELEVANTE INTERESSE ECOLOGICA SERRA DA ABELHA;0.7833333333333333;0.22886885410853175;0.85;0.22756474745819988;0.9166666666666666;0.12198750911856665;0.7666666666666667;0.3199702367110922;0.31666666666666665;0.3056998216427038;0000.00.0045;MATA ATLANTICA;0.44598157375;0.10176383250087152
AREA DE RELEVANTE INTERESSE ECOLOGICO BURITI DE VASSUNUNGA;0.0;;0.0;;0.0;;0.0;;0.0;;0000.00.0030;CERRADO;0.130849989;
AREA DE RELEVANTE INTERESSE ECOLOGICO CRULS;0.25;;0.25;;0.25;;0.0;;0.75;;0000.53.1658;CERRADO;0.168762586;
AREA DE RELEVANTE INTERESSE ECOLOGICO DA GRANJA DO IPE;0.25;;0.25;;0.25;;0.0;;0.0;;0000.53.1644;CERRADO;0.338314797;
AREA DE RELEVANTE INTERESSE ECOLOGICO DA VILA ESTRUTURAL;0.25;;0.25;;0.25;;0.0;;0.0;;0000.53.1651;CERRADO;0.088599282;
AREA DE RELEVANTE INTERESSE ECOLOGICO DAS AGUAS EMENDADAS DOS INHAMUNS;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0000.23.3483;CAATINGA;0.5756596785000001;0.001967139245455863
AREA DE RELEVANTE INTERESSE ECOLOGICO DO BOSQUE;0.25;;0.25;;0.25;;0.25;;0.0;;0000.53.1646;CERRADO;0.198134042;
AREA DE RELEVANTE INTERESSE ECOLOGICO DO CAMBEBA;0.425;0.20581815058714115;0.625;0.21245914639969934;0.7;0.10540925533894596;0.325;0.39175530911810524;0.475;0.21889875894272828;0000.23.3807;CAATINGA;0.5184910745;0.02386365390483825
AREA DE RELEVANTE INTERESSE ECOLOGICO DO CORREGO CABECEIRA DO VALO;0.25;;0.25;;0.25;;0.0;;0.0;;0000.53.1652;CERRADO;0.137865715;
AREA DE RELEVANTE INTERESSE ECOLOGICO DO CORREGO MATO GRANDE;0.25;;0.25;;0.25;;0.5;;0.75;;0000.53.1650;CERRADO;0.161977434;
AREA DE RELEVANTE INTERESSE ECOLOGICO DO SITIO CURIO;0.7727272727272727;0.23596995186213474;0.8636363636363636;0.13055824196677338;0.9545454545454546;0.10112997936948633;0.6818181818181818;0.38876260575878907;0.3409090909090909;0.30151134457776363;0000.23.1932;CAATINGA;0.7215898000000001;0.0009889821715845502
AREA DE RELEVANTE INTERESSE ECOLOGICO DO TORTO;0.25;;0.25;;0.25;;0.25;;0.25;;0000.53.1768;CERRADO;0.176071657;
AREA DE RELEVANTE INTERESSE ECOLOGICO DOM BOSCO;0.25;;0.25;;0.25;;0.25;;0.5;;0000.53.1648;CERRADO;0.194721175;
AREA DE RELEVANTE INTERESSE ECOLOGICO ILHAS QUEIMADA GRANDE E QUEIMADA PEQUENA;0.6;0.22360679774997896;0.3;0.2091650066335189;0.85;0.13693063937629152;0.1;0.13693063937629152;0.4;0.22360679774997896;0000.00.0037;MATA ATLANTICA;0.4011949335;0.24214807021462842
AREA DE RELEVANTE INTERESSE ECOLOGICO IPOJUCA-MEREPE;0.2857142857142857;0.17251638983558854;0.32142857142857145;0.12198750911856665;0.5714285714285714;0.1889822365046136;0.35714285714285715;0.1336306209562122;0.2857142857142857;0.09449111825230681;0000.26.3316;MATA ATLANTICA;0.342703845;0.015954960835008095
AREA DE RELEVANTE INTERESSE ECOLOGICO NASCENTE DO RIO DE CONTAS;0.6818181818181818;0.1965613482767241;0.6590909090909091;0.20225995873897262;0.8863636363636364;0.13055824196677335;0.6590909090909091;0.25672765902623523;0.29545454545454547;0.15075567228888181;0000.29.0298;CAATINGA;0.47194823133333336;0.022304318457033404
AREA DE RELEVANTE INTERESSE ECOLOGICO PARANOA SUL;0.25;;0.25;;0.25;;0.25;;0.25;;0000.53.1649;CERRADO;0.212407603;
AREA DE RELEVANTE INTERESSE ECOLOGICO PARQUE JK;0.25;;0.25;;0.25;;0.5;;0.5;;0000.53.1642;CERRADO;0.450561813;
AREA DE RELEVANTE INTERESSE ECOLOGICO SANTUARIO DE VIDA SILVESTRE DO RIACHO FUNDO;0.25;;0.25;;0.25;;0.25;;0.25;;0000.53.1645;CERRADO;0.329665484;
ESTACAO ECOLOGICA ALTO MAUES;0.42857142857142855;0.23779743280283547;0.9285714285714286;0.12198750911856665;0.7142857142857143;0.26726124191242434;0.9642857142857143;0.09449111825230683;0.21428571428571427;0.09449111825230681;0000.00.3131;AMAZONIA;0.56321210725;0.09901558138206583
ESTACAO ECOLOGICA BITA E UTINGA;0.4;0.22360679774997896;0.35;0.22360679774997896;0.6;0.33541019662496846;0.4;0.2850438562747845;0.4;0.22360679774997896;0000.26.3314;MATA ATLANTICA;0.412847727;0.010556135506824927
ESTACAO ECOLOGICA BRAULIO GUEDES DA SILVA;0.45;0.2581988897471611;0.175;0.3736085295243316;0.9;0.31622776601683794;0.0;0.0;0.35;0.3374742788552764;5220.35.3474;MATA ATLANTICA;0.4787409085;0.0017714771422472464
ESTACAO ECOLOGICA CURRAL DO MEIO;0.34375;0.12938729237669142;0.25;0.0;0.65625;0.18600595228571123;0.15625;0.12938729237669142;0.625;0.1336306209562122;0000.27.4043;CAATINGA;0.416620849;
ESTACAO ECOLOGICA DA GUANABARA;0.725;0.1970172314131031;0.8125;0.1790875998528447;0.9;0.12565617248750865;0.7875;0.14678573715309995;0.3375;0.3064546845525624;0000.00.0263;MATA ATLANTICA;0.6352545156666667;0.024423518966862776
ESTACAO ECOLOGICA DA SERRA DAS ARARAS;0.3055555555555556;0.16666666666666666;0.8333333333333334;0.12499999999999999;0.8611111111111112;0.13176156917368248;0.8333333333333334;0.1767766952966369;0.3055555555555556;0.27322660517925;0000.00.0075;CERRADO;0.600668479;0.041215534012363206
ESTACAO ECOLOGICA DA TERRA DO MEIO;0.34615384615384615;0.16261090889699772;0.9807692307692307;0.06933752452815363;0.5576923076923077;0.18125276302049603;1.0;0.0;0.34615384615384615;0.16261090889699775;0000.00.0047;AMAZONIA;0.56535521975;0.07202885674468967
ESTACAO ECOLOGICA DE AGUAS EMENDADAS;0.25;0.0;0.25;0.0;0.25;0.0;0.125;0.14433756729740643;0.1875;0.125;0000.53.1634;CERRADO;0.393688335;
ESTACAO ECOLOGICA DE AIUABA;0.75;0.2041241452319315;0.8125;0.23935677693908453;0.6875;0.125;0.8125;0.125;0.5625;0.125;0000.00.0048;CAATINGA;0.523460488;0.06057960438416386
ESTACAO ECOLOGICA DE ARACURI-ESMERALDA;0.6666666666666666;0.12909944487358055;0.5416666666666666;0.24579802006254375;0.75;0.15811388300841897;0.0;0.0;0.625;0.13693063937629152;0000.00.0050;MATA ATLANTICA;0.6355010770000001;0.009183005707038828
ESTACAO ECOLOGICA DE AREDES;0.39285714285714285;0.2439750182371333;0.5;0.14433756729740643;0.5;0.3535533905932738;0.07142857142857142;0.18898223650461363;0.07142857142857142;0.12198750911856666;0000.31.2611;MATA ATLANTICA;0.335447485;
ESTACAO ECOLOGICA DE CAETES;0.7;0.19720265943665388;0.8;0.25819888974716115;0.875;0.2429563289518875;0.7;0.22973414586817037;0.375;0.21245914639969934;0000.26.0964;MATA ATLANTICA;0.668958198;0.03370957631038692
ESTACAO ECOLOGICA DE CARIJOS;0.675;0.25777387071045943;0.7625;0.22176030208075426;0.8375;0.16770509831248423;0.525;0.39653101026939014;0.4625;0.28417702044213294;0000.00.0052;MATA ATLANTICA;0.51478775575;0.051444796376457706
ESTACAO ECOLOGICA DE CUNIA;0.38636363636363635;0.17188791273808215;0.5909090909090909;0.25672765902623523;0.6136363636363636;0.17188791273808215;0.5909090909090909;0.25672765902623523;0.4318181818181818;0.2522624895547565;0000.00.0053;AMAZONIA;0.56696621625;0.04426984211669019
ESTACAO ECOLOGICA DE FECHOS;0.5333333333333333;0.12909944487358055;0.8833333333333333;0.1599851183555461;0.8333333333333334;0.12198750911856662;0.26666666666666666;0.3949080664564615;0.16666666666666666;0.2041241452319315;0000.31.0384;MATA ATLANTICA;0.476174638;
ESTACAO ECOLOGICA DE GUARAQUECABA;0.7;0.23786329554687718;0.9;0.1495607604040297;0.8375;0.20318192522181225;0.7125;0.2470217335420211;0.3125;0.26748093881915946;0000.00.0054;MATA ATLANTICA;0.5638025182499999;0.04568655661070071
ESTACAO ECOLOGICA DE JUTAI-SOLIMOES;0.35;0.13693063937629152;0.8;0.11180339887498947;0.65;0.22360679774997896;0.85;0.13693063937629155;0.6;0.13693063937629152;0000.00.0056;AMAZONIA;0.53729751925;0.03464877148064103
ESTACAO ECOLOGICA DE MARACA;0.5625;0.14433756729740646;0.796875;0.10077822185373188;0.875;0.12909944487358055;0.734375;0.11063265039459795;0.515625;0.17001838135919303;0000.00.0057;AMAZONIA;0.6148227646666666;0.03900028804370603
ESTACAO ECOLOGICA DE MARACA JIPIOCA;0.3409090909090909;0.12613124477737825;0.5;0.22360679774997896;0.7272727272727273;0.23596995186213474;0.5227272727272727;0.28404545090850897;0.38636363636363635;0.13055824196677338;0000.00.0058;AMAZONIA;0.56797259675;0.022550309884060055
ESTACAO ECOLOGICA DE MATA PRETA;0.6388888888888888;0.25344843876242584;0.6944444444444444;0.16666666666666666;0.8055555555555556;0.1666666666666667;0.6666666666666666;0.3535533905932738;0.5;0.21650635094610965;0000.00.0261;MATA ATLANTICA;0.52515720325;0.08780680254799883
ESTACAO ECOLOGICA DE MURICI;0.6875;0.18844459036110228;0.625;0.22613350843332272;0.7083333333333334;0.17943514064131838;0.5208333333333334;0.19824036527468977;0.375;0.2717786532523045;0000.00.0059;MATA ATLANTICA;0.5255110016666668;0.06661971291561976
ESTACAO ECOLOGICA DE NIQUIA;0.5769230769230769;0.1576062929890288;0.8076923076923077;0.1497861723788195;0.8653846153846154;0.12971863041569268;0.7884615384615384;0.20016019225635895;0.5576923076923077;0.1497861723788195;0000.00.0060;AMAZONIA;0.5872864315;0.030903048585761414
ESTACAO ECOLOGICA DE PIRAPITINGA;0.5892857142857143;0.31936148521974;0.5;0.29417420270727607;0.625;0.25476233268253407;0.26785714285714285;0.26790292649013375;0.35714285714285715;0.21290765681316;0000.00.0061;CERRADO;0.4542438745;0.14308884148867082
ESTACAO ECOLOGICA DE TAIAMA;0.85;0.15811388300841897;0.8166666666666667;0.1759328876372492;0.8666666666666667;0.15998511835554607;0.7666666666666667;0.1759328876372492;0.2833333333333333;0.22886885410853172;0000.00.0062;PANTANAL;0.6424129787499999;0.08108258255888216
ESTACAO ECOLOGICA DE TAMOIOS;0.6166666666666667;0.2968084198523318;0.7;0.3300432872042264;0.8166666666666667;0.3056998216427038;0.35;0.3510189250087319;0.31666666666666665;0.2581988897471611;0000.00.0063;MARINHO;0.487170379;0.03705927706987512
ESTACAO ECOLOGICA DE URUCUI-UNA;0.4166666666666667;0.2581988897471611;0.625;0.2622022120425379;0.5;0.22360679774997896;0.4166666666666667;0.12909944487358058;0.4583333333333333;0.292261298612503;0000.00.0065;CERRADO;0.3904544215;0.010133220469638807
ESTACAO ECOLOGICA DO CASTANHAO;0.4375;0.125;0.375;0.25;0.625;0.14433756729740643;0.1875;0.125;0.3125;0.23935677693908453;0000.00.0066;CAATINGA;0.467724198;0.06967884386191675
ESTACAO ECOLOGICA DO CERCADINHO;0.9166666666666666;0.15430334996209194;0.8833333333333333;0.12909944487358055;0.9333333333333333;0.11443442705426586;0.5666666666666667;0.48611678001229686;0.11666666666666667;0.208452346958198;0000.31.0936;MATA ATLANTICA;0.440707436;
ESTACAO ECOLOGICA DO JARI;0.4166666666666667;0.14433756729740643;0.75;0.0;0.75;0.0;0.6666666666666666;0.14433756729740646;0.5833333333333334;0.14433756729740646;0000.00.0067;AMAZONIA;0.577139103;0.013721336814996599
ESTACAO ECOLOGICA DO PECEM;0.4642857142857143;0.0944911182523068;0.75;0.0;0.5357142857142857;0.09449111825230681;0.6428571428571429;0.1336306209562122;0.25;0.0;0000.23.0952;CAATINGA;0.595444532;0.02682323165982505
ESTACAO ECOLOGICA DO RIO PRETO;0.8541666666666666;0.24905122997390544;0.8333333333333334;0.28867513459481287;0.8541666666666666;0.22508415934463;0.6875;0.4411374759950381;0.3333333333333333;0.2682716849943299;0000.29.0898;CERRADO;0.503681472;
ESTACAO ECOLOGICA DO RIO RONURO;0.8541666666666666;0.1287321626361093;0.8125;0.11306675421666135;0.875;0.13055824196677335;0.9791666666666666;0.07216878364870322;0.0625;0.15539539012701525;0000.51.0451;AMAZONIA;0.479495058;
ESTACAO ECOLOGICA DO SERIDO;0.8333333333333334;0.14433756729740646;0.9166666666666666;0.14433756729740643;1.0;0.0;0.9166666666666666;0.14433756729740646;0.16666666666666666;0.2886751345948129;0000.00.0069;CAATINGA;0.58377970525;0.10420955149524672
ESTACAO ECOLOGICA DO TAIM;0.925;0.2003286772965079;0.875;0.19022147756317054;0.95;0.17396309348461483;0.825;0.2446802424647965;0.175;0.2161261814676544;0000.00.0070;PAMPA;0.6071587352500001;0.021614932721135797
ESTACAO ECOLOGICA DOS TUPINIQUINS;0.5;0.2041241452319315;0.25;0.0;0.6875;0.125;0.25;0.0;0.5625;0.375;0000.00.0071;MARINHO;0.5658238845000001;0.05851130635541861
ESTACAO ECOLOGICA ESTADUAL WENCESLAU GUIMARAES;0.6666666666666666;0.38188130791298663;0.5833333333333334;0.14433756729740646;0.6666666666666666;0.38188130791298663;0.5;0.25;0.3333333333333333;0.3818813079129867;0000.29.0294;MATA ATLANTICA;0.4347707635;0.0425713149709682
ESTACAO ECOLOGICA GOVERNADOR MARIO COVAS;0.4166666666666667;0.25;0.05555555555555555;0.16666666666666669;0.8611111111111112;0.33333333333333337;0.0;0.0;0.3055555555555556;0.3254270698294439;5220.35.3250;MATA ATLANTICA;0.49612238249999996;0.0005897532184604718
ESTACAO ECOLOGICA JUAMI-JAPURA;0.25;0.0;0.6;0.13693063937629152;0.7;0.27386127875258304;0.8;0.11180339887498948;0.35;0.3791437722025775;0000.00.0072;AMAZONIA;0.51703139175;0.009722661005308718
ESTACAO ECOLOGICA MICO LEAO PRETO;0.40384615384615385;0.16261090889699772;0.5961538461538461;0.19198691194707612;0.6923076923076923;0.10963225241337865;0.3269230769230769;0.2955329822367439;0.4230769230769231;0.1877669040497027;0000.00.0073;MATA ATLANTICA;0.4939801777499999;0.03762090035866521
ESTACAO ECOLOGICA MUNICIPAL DO PIRAJIBU;0.4166666666666667;0.25;0.08333333333333333;0.25;0.8888888888888888;0.3333333333333333;0.05555555555555555;0.16666666666666669;0.3055555555555556;0.3254270698294439;5220.35.3249;MATA ATLANTICA;0.4893699145;0.001573878980671818
ESTACAO ECOLOGICA RASO DA CATARINA;0.8214285714285714;0.15281246137553164;0.8571428571428571;0.1889822365046136;0.8928571428571429;0.161551543164716;0.75;0.19611613513818404;0.375;0.18988863132818748;0000.00.0074;CAATINGA;0.602758152;0.0496506601752536
ESTACAO ECOLOGICA RIO ACRE;0.325;0.1687371394276382;0.75;0.20412414523193154;0.725;0.27512623365365296;0.65;0.268741924943285;0.575;0.16873713942763827;0000.00.0068;AMAZONIA;0.6026322656666666;0.040938733709044134
ESTACAO ECOLOGICA SERRA DA CANOA;0.39285714285714285;0.34931906550288594;0.10714285714285714;0.1336306209562122;0.9285714285714286;0.12198750911856664;0.17857142857142858;0.37400662077154784;0.32142857142857145;0.31339158526400435;0000.26.3312;CAATINGA;0.332468797;0.0005356531857386685
ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS;0.425;0.20581815058714115;0.575;0.12076147288491197;0.85;0.17480147469502524;0.575;0.20581815058714115;0.5;0.16666666666666666;0000.00.0076;CERRADO;0.6192550663333334;0.13246755451927603
ESTACAO ECOLOGICA TUPINAMBAS;0.75;0.15811388300841897;0.9545454545454546;0.10112997936948631;0.7954545454545454;0.26967994498529685;0.6363636363636364;0.2820380374088831;0.45454545454545453;0.2919371040605711;0000.00.0064;MARINHO;0.6342966640000001;0.08199854796993211
FLORESTA ESTADUAL DO AMAPA;0.19642857142857142;0.10645382840658003;0.21428571428571427;0.13363062095621217;0.25;0.16984155512168933;0.21428571428571427;0.19258222162991084;0.5714285714285714;0.1815682598006407;0000.16.0885;AMAZONIA;0.5628177784999999;0.049350643252838104
FLORESTA NACIONAL ALTAMIRA;0.6666666666666666;0.25;0.9722222222222222;0.08333333333333333;0.8888888888888888;0.13176156917368245;0.9444444444444444;0.1102396379610246;0.3888888888888889;0.2825970826302195;0000.00.0083;AMAZONIA;0.5867643305;0.042553961022007106
FLORESTA NACIONAL DA RESTINGA DE CABEDELO;0.7105263157894737;0.23954757551616446;0.7236842105263158;0.31063037209869776;0.8289473684210527;0.23647632573172933;0.6710526315789473;0.37316803984922436;0.40789473684210525;0.22377019331270348;0000.00.0132;MATA ATLANTICA;0.5393345350000001;0.013716742645723501
FLORESTA NACIONAL DE ACU;0.7045454545454546;0.21846572437632575;0.5681818181818182;0.27592818565047617;0.7272727272727273;0.13483997249264845;0.4772727272727273;0.3250874008352495;0.4318181818181818;0.22613350843332272;0000.00.0082;CAATINGA;0.5652497635;0.11282346121208114
FLORESTA NACIONAL DE ANAUA;0.4375;0.18844459036110228;0.7083333333333334;0.23435921664027307;0.6875;0.21650635094610965;0.5;0.26111648393354675;0.5;0.15075567228888181;0000.00.0084;AMAZONIA;0.5214805730000001;0.01977186495395586
FLORESTA NACIONAL DE ASSUNGUI;0.7;0.19194297398747864;0.75;0.14048787173725408;0.8;0.15389675281277312;0.575;0.2577738707104594;0.35;0.23508117299081363;0000.00.0077;MATA ATLANTICA;0.5585165327499999;0.015519082836891678
FLORESTA NACIONAL DE BALATA-TUFARI;0.5;0.25;0.6111111111111112;0.377307714089059;0.9722222222222222;0.08333333333333333;0.5277777777777778;0.23199018178458425;0.4166666666666667;0.21650635094610968;0000.00.0085;AMAZONIA;0.5317236473333334;0.021733982482796867
FLORESTA NACIONAL DE BOM FUTURO;0.425;0.2003286772965079;0.6375;0.18978866362906205;0.5875;0.18628995509264862;0.6875;0.3331962437394895;0.3375;0.24702173354202106;0000.00.0116;AMAZONIA;0.481148708;0.03725928703328366
FLORESTA NACIONAL DE BRASILIA;0.35714285714285715;0.2834733547569204;0.35714285714285715;0.31810450514017585;0.4642857142857143;0.2672612419124244;0.2857142857142857;0.36596252735569995;0.17857142857142858;0.18898223650461363;0000.00.0086;CERRADO;0.4607490806666666;0.020935561460659696
FLORESTA NACIONAL DE CACADOR;0.19230769230769232;0.20801257358446093;0.6730769230769231;0.23683273335783545;0.28846153846153844;0.3361261210182411;0.15384615384615385;0.298231969601362;0.17307692307692307;0.23683273335783545;0000.00.0078;MATA ATLANTICA;0.39335223;
FLORESTA NACIONAL DE CANELA;0.9464285714285714;0.10645382840658002;0.7321428571428571;0.2679029264901338;0.8035714285714286;0.17482330168826696;0.5;0.4599331055038999;0.3392857142857143;0.2520520180046567;0000.00.0087;MATA ATLANTICA;0.5474237945;0.04604227842167886
FLORESTA NACIONAL DE CAPAO BONITO;0.765625;0.26565563548825133;0.671875;0.3619248310538161;0.875;0.20412414523193148;0.625;0.408248290463863;0.0625;0.14433756729740643;0000.00.0079;CERRADO;0.4693923455;0.029886504871548078
FLORESTA NACIONAL DE CARAJAS;0.275;0.07694837640638656;0.2875;0.12234012123239821;0.275;0.07694837640638656;0.2625;0.05590169943749474;0.45;0.17396309348461483;0000.00.0088;AMAZONIA;0.46905415133333334;0.011225887069606403
FLORESTA NACIONAL DE CAXIUANA;0.4583333333333333;0.14433756729740646;0.4791666666666667;0.2709061673627079;0.5;0.2611164839335467;0.2708333333333333;0.3100281023430364;0.4375;0.21650635094610965;0000.00.0089;AMAZONIA;0.51631468475;0.026289716162464123
FLORESTA NACIONAL DE CHAPECO;0.3125;0.1375299010550452;0.7125;0.2333255011216824;0.7625;0.18978866362906205;0.625;0.3088603840606711;0.4;0.17013926184468012;0000.00.0080;MATA ATLANTICA;0.5363165196666667;0.07106327730019275
FLORESTA NACIONAL DE CONTENDAS DO SINCORA;0.7916666666666666;0.10206207261596575;0.9166666666666666;0.2041241452319315;0.7916666666666666;0.10206207261596575;0.25;0.27386127875258304;0.4583333333333333;0.18819316317727025;0000.00.0081;CAATINGA;0.509924696;0.0207021155792363
FLORESTA NACIONAL DE GOYTACAZES;0.4807692307692308;0.21557912462564408;0.6538461538461539;0.16261090889699772;0.7307692307692307;0.16012815380508716;0.6153846153846154;0.1650563229433812;0.4807692307692308;0.3139389945637405;0000.00.0091;MATA ATLANTICA;0.45461734724999997;0.06435878123753473
FLORESTA NACIONAL DE HUMAITA;0.4791666666666667;0.27090616736270795;0.8541666666666666;0.24905122997390547;0.9375;0.21650635094610965;0.6458333333333334;0.24905122997390544;0.4375;0.15539539012701525;0000.00.0092;AMAZONIA;0.58428179925;0.04118339118369207
FLORESTA NACIONAL DE IBIRAMA;0.625;0.23647632573172933;0.7625;0.2747606613993924;0.7375;0.23612831034708318;0.725;0.2798025619686327;0.5375;0.2470217335420211;0000.00.0093;MATA ATLANTICA;0.5898801285;0.056116026857661885
FLORESTA NACIONAL DE IPANEMA;0.75;0.25649458802128855;0.875;0.19022147756317054;0.7625;0.24967083593361375;0.6875;0.26748093881915946;0.0375;0.12234012123239821;0000.00.0094;MATA ATLANTICA;0.46767027725000004;0.04166904302948496
FLORESTA NACIONAL DE IRATI;0.75;0.21650635094610965;0.8055555555555556;0.1102396379610246;0.9166666666666666;0.12499999999999999;0.75;0.1767766952966369;0.4722222222222222;0.19543398999264291;0000.00.0125;MATA ATLANTICA;0.5335139182499999;0.10126027326757663
FLORESTA NACIONAL DE ITACAIUNAS;0.3409090909090909;0.20225995873897262;0.25;0.22360679774997896;0.6590909090909091;0.20225995873897262;0.25;0.27386127875258304;0.25;0.22360679774997896;0000.00.0117;AMAZONIA;0.3516218303333334;0.01202638192737567
