nome_da_uc;nota_pessoal_mean;nota_pessoal_std;nota_equipamento_mean;nota_equipamento_std;nota_capacidade_mean;nota_capacidade_std;nota_recurso_mean;nota_recurso_std;nota_apoio_mean;nota_apoio_std;cnuc;bioma
REFUGIO DE VIDA SILVESTRE PERIQUITO CARA-SUJA;0.75;0.25;0.65;0.13693063937629152;0.7;0.1118033988749895;0.05;0.1118033988749895;0.35;0.28504385627478446;0000.23.3729;CAATINGA
REFUGIO DE VIDA SILVESTRE SERRA DO CUMARU;0.25;0.0;0.7;0.1118033988749895;0.75;0.0;0.5;0.1767766952966369;0.55;0.1118033988749895;0000.26.2252;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE SERRA DO GIZ;0.25;0.0;0.75;0.0;0.75;0.0;0.5625;0.125;0.4375;0.125;0000.26.3944;CAATINGA
REFUGIO DE VIDA SILVESTRE SERRAS CAATINGUEIRAS;0.25;0.0;0.75;0.0;0.75;0.0;0.5833333333333334;0.14433756729740643;0.3333333333333333;0.14433756729740646;0000.26.4016;CAATINGA
REFUGIO DE VIDA SILVESTRE VEREDAS DO OESTE BAIANO;0.3611111111111111;0.18162078931419473;0.8888888888888888;0.18162078931419476;0.6666666666666666;0.1767766952966369;0.5555555555555556;0.39086797998528583;0.4166666666666667;0.25;0000.00.0219;CERRADO
RESERVA BIOLOGICA ATOL DAS ROCAS;0.8181818181818182;0.11677484162422842;0.8636363636363636;0.1305582419667734;0.9318181818181818;0.11677484162422844;0.8863636363636364;0.13055824196677335;0.22727272727272727;0.20780235364840838;0000.00.0203;MARINHO
RESERVA BIOLOGICA AUGUSTO RUSCHI;0.25;0.0;0.9722222222222222;0.08333333333333333;0.6666666666666666;0.25;0.5555555555555556;0.2429563289518875;0.3333333333333333;0.27950849718747367;0000.00.0191;MATA ATLANTICA
RESERVA BIOLOGICA BOM JESUS;0.6388888888888888;0.26040441147634164;0.8888888888888888;0.17619804662364144;0.8472222222222222;0.1744505847968063;0.7638888888888888;0.21815102402016304;0.3333333333333333;0.22687130324325752;0000.00.2634;MATA ATLANTICA
RESERVA BIOLOGICA DA CONTAGEM;0.7;0.23786329554687716;0.875;0.17206180040292132;0.975;0.07694837640638655;0.7625;0.348634554557604;0.2875;0.27235570781415136;0000.00.0192;CERRADO
RESERVA BIOLOGICA DA MATA ESCURA;0.3055555555555556;0.16666666666666666;0.8055555555555556;0.24295632895188754;0.8055555555555556;0.27322660517925;0.6388888888888888;0.3974746672570607;0.3888888888888889;0.3333333333333333;0000.00.0193;MATA ATLANTICA
RESERVA BIOLOGICA DA SERRA GERAL;0.4375;0.23935677693908453;0.5625;0.23935677693908453;0.5;0.3535533905932738;0.5625;0.375;0.625;0.14433756729740643;0000.43.2010;MATA ATLANTICA
RESERVA BIOLOGICA DAS ARAUCARIAS;0.725;0.27512623365365296;0.65;0.31622776601683794;0.775;0.24860723150293831;0.275;0.4479893351905204;0.4;0.21081851067789195;0000.00.0276;MATA ATLANTICA
RESERVA BIOLOGICA DAS PEROBAS;0.8833333333333333;0.24760760046800623;0.9333333333333333;0.14840420992616596;0.9833333333333333;0.0645497224367903;0.9333333333333333;0.1484042099261659;0.2833333333333333;0.20845234695819798;0000.00.0275;MATA ATLANTICA
RESERVA BIOLOGICA DE COMBOIOS;0.6944444444444444;0.2429563289518875;0.8611111111111112;0.2534484387624258;0.7777777777777778;0.19543398999264291;0.8333333333333334;0.24999999999999997;0.4444444444444444;0.2429563289518875;0000.00.0195;MATA ATLANTICA
RESERVA BIOLOGICA DE PEDRA TALHADA;0.2727272727272727;0.07537783614444091;0.7045454545454546;0.10112997936948634;0.45454545454545453;0.21846572437632575;0.36363636363636365;0.30338993810845893;0.3181818181818182;0.11677484162422844;0000.00.0197;MATA ATLANTICA
RESERVA BIOLOGICA DE POCO DAS ANTAS;0.7307692307692307;0.3139389945637405;0.8269230769230769;0.1576062929890288;0.8076923076923077;0.10963225241337865;0.7115384615384616;0.2858859374484328;0.46153846153846156;0.32025630761017426;0000.00.0215;MATA ATLANTICA
RESERVA BIOLOGICA DE SALTINHO;0.6785714285714286;0.11720180773462387;0.75;0.1386750490563073;0.7678571428571429;0.11865778663733087;0.6964285714285714;0.2004459314343183;0.48214285714285715;0.2493122407877187;0000.00.0198;MATA ATLANTICA
RESERVA BIOLOGICA DE SANTA ISABEL;0.45588235294117646;0.32155984714220404;0.6470588235294118;0.26603018404596385;0.7647058823529411;0.2720091369572635;0.6029411764705882;0.3194089210143157;0.35294117647058826;0.23483410915693106;0000.00.0199;MATA ATLANTICA
RESERVA BIOLOGICA DE SERRA NEGRA;0.29545454545454547;0.10112997936948631;0.3181818181818182;0.11677484162422844;0.5;0.0;0.2727272727272727;0.07537783614444091;0.38636363636363635;0.20504988306618113;0000.00.0200;CAATINGA
RESERVA BIOLOGICA DE SOORETAMA;0.5;0.2958039891549808;0.8409090909090909;0.20225995873897262;0.75;0.2958039891549808;0.6136363636363636;0.23354968324845687;0.4318181818181818;0.27592818565047617;0000.00.0201;MATA ATLANTICA
RESERVA BIOLOGICA DE UNA;0.65;0.2350811729908136;0.7875;0.14678573715309995;0.8625;0.15120132970732483;0.7625;0.2625156636930652;0.2;0.25131234497501725;0000.00.0202;MATA ATLANTICA
RESERVA BIOLOGICA DO ABUFARI;0.4791666666666667;0.27090616736270795;0.5833333333333334;0.2886751345948129;0.6666666666666666;0.1628347368197324;0.6875;0.2413268247908557;0.3125;0.15539539012701525;0000.00.0194;AMAZONIA
RESERVA BIOLOGICA DO CERRADAO;0.25;;0.25;;0.25;;0.25;;0.25;;0000.53.1647;CERRADO
RESERVA BIOLOGICA DO CORREGO DO VEADO;0.6875;0.2216013151069796;0.9375;0.11572751247156891;0.84375;0.1293872923766914;0.8125;0.2912411862553588;0.40625;0.2969337347913552;0000.00.0204;MATA ATLANTICA
RESERVA BIOLOGICA DO CORREGO GRANDE;0.75;0.17677669529663687;0.9166666666666666;0.17677669529663687;0.9444444444444444;0.11023963796102462;0.75;0.25;0.4722222222222222;0.29166666666666663;0000.00.0205;MATA ATLANTICA
RESERVA BIOLOGICA DO GAMA;0.25;;0.25;;0.25;;0.25;;0.25;;0000.53.1656;CERRADO
RESERVA BIOLOGICA DO GUAPORE;0.3541666666666667;0.22508415934463;0.75;0.3843530573929037;0.8125;0.3038577717527486;0.7083333333333334;0.4105613304496736;0.2708333333333333;0.19824036527468977;0000.00.0206;AMAZONIA
RESERVA BIOLOGICA DO GUARA;0.25;;0.25;;0.25;;0.25;;0.25;;0000.53.1655;CERRADO
RESERVA BIOLOGICA DO GURUPI;0.6;0.14956076040402969;0.6;0.1256561724875086;0.6125;0.15120132970732486;0.5625;0.15966659341462627;0.3375;0.14678573715309998;0000.00.0207;AMAZONIA
RESERVA BIOLOGICA DO IBIRAPUITA;0.375;0.1626109088969977;0.44642857142857145;0.40642166702646576;0.5535714285714286;0.2231455938259952;0.5;0.41602514716892186;0.32142857142857145;0.22846838336584385;0000.43.2007;PAMPA
RESERVA BIOLOGICA DO JARU;0.75;0.3535533905932738;0.7857142857142857;0.36596252735569995;0.75;0.3535533905932738;0.6071428571428571;0.2834733547569204;0.10714285714285714;0.1336306209562122;0000.00.0208;AMAZONIA
RESERVA BIOLOGICA DO LAGO PIRATUBA;0.325;0.16423667133294656;0.6875;0.26748093881915946;0.3;0.13078709094514923;0.725;0.24197651038674678;0.25;0.22941573387056177;0000.00.0209;AMAZONIA
RESERVA BIOLOGICA DO MANICORE;0.34375;0.18600595228571123;0.5;0.32732683535398854;0.96875;0.08838834764831847;0.5625;0.2912411862553588;0.15625;0.22903134532822608;0000.00.3411;AMAZONIA
RESERVA BIOLOGICA DO MATO GRANDE;0.5;0.25;0.55;0.27386127875258304;0.5;0.25;0.45;0.32596012026013244;0.35;0.22360679774997896;0000.43.1993;PAMPA
RESERVA BIOLOGICA DO PARAZINHO;0.4375;0.125;0.5;0.0;0.6875;0.125;0.3125;0.125;0.375;0.25;0000.16.0291;AMAZONIA
RESERVA BIOLOGICA DO RIO DESCOBERTO;0.375;0.1767766952966369;0.375;0.1767766952966369;0.375;0.1767766952966369;0.375;0.1767766952966369;0.25;0.0;0000.53.1657;CERRADO
RESERVA BIOLOGICA DO RIO TROMBETAS;0.6375;0.15120132970732483;0.725;0.07694837640638656;0.75;0.16222142113076254;0.725;0.16018081887929686;0.4;0.2051956704170308;0000.00.0210;AMAZONIA
RESERVA BIOLOGICA DO TAPIRAPE;0.25;0.0;0.5875;0.21877349497885515;0.475;0.16018081887929686;0.625;0.17206180040292132;0.5125;0.055901699437494734;0000.00.0211;AMAZONIA
RESERVA BIOLOGICA DO TINGUA;0.75;0.2672612419124244;0.7833333333333333;0.20845234695819798;0.8166666666666667;0.1759328876372492;0.6666666666666666;0.36187343222787294;0.4166666666666667;0.24397501823713333;0000.00.0212;MATA ATLANTICA
RESERVA BIOLOGICA DO UATUMA;0.6111111111111112;0.26040441147634175;0.75;0.24253562503633297;0.8472222222222222;0.1254078314261375;0.6805555555555556;0.23957001241740006;0.4166666666666667;0.25724787771376323;0000.00.0213;AMAZONIA
RESERVA BIOLOGICA ESTADUAL DE GUARATIBA;0.8125;0.14433756729740643;0.5625;0.2327373340628157;0.8125;0.1443375672974065;0.40625;0.37499999999999994;0.390625;0.2409832290153542;0000.33.1482;MATA ATLANTICA
RESERVA BIOLOGICA ESTADUAL DO AGUAI;0.8875;0.15120132970732486;0.925;0.1175405864954068;0.875;0.2750598021100904;0.9375;0.11106541457982984;0.2125;0.21877349497885515;0000.42.0781;MATA ATLANTICA
RESERVA BIOLOGICA ESTADUAL DO SASSAFRAS;0.325;0.1687371394276382;0.125;0.24295632895188754;0.75;0.28867513459481287;0.3;0.3689323936863109;0.4;0.17480147469502524;0000.42.1830;MATA ATLANTICA
RESERVA BIOLOGICA GUARIBAS;0.4090909090909091;0.20225995873897262;0.7727272727272727;0.23596995186213474;0.7045454545454546;0.2454124543035107;0.6136363636363636;0.23354968324845685;0.3409090909090909;0.28001623329566255;0000.00.0196;MATA ATLANTICA
RESERVA BIOLOGICA MARINHA DO ARVOREDO;0.9125;0.16770509831248423;0.875;0.2067925479671278;0.9375;0.1596665934146263;0.8625;0.22176030208075423;0.25;0.25649458802128855;0000.00.0214;MARINHO
RESERVA BIOLOGICA NASCENTES SERRA DO CACHIMBO;0.5227272727272727;0.28404545090850897;0.9318181818181818;0.11677484162422842;0.75;0.2958039891549808;0.6136363636363636;0.4087119456847995;0.45454545454545453;0.2454124543035107;0000.00.0216;AMAZONIA
RESERVA BIOLOGICA UNIAO;0.5625;0.1965993789142623;0.775;0.16018081887929686;0.7875;0.12234012123239822;0.75;0.2564945880212885;0.3875;0.17158318528831493;0000.00.0217;MATA ATLANTICA
RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO IRATAPURU;0.8;0.22360679774997896;0.7375;0.22176030208075423;0.9;0.14956076040402969;0.825;0.36364383963606917;0.3375;0.2470217335420211;0000.16.0292;AMAZONIA
RESERVA DE DESENVOLVIMENTO SUSTENTAVEL NASCENTES GERAIZEIRAS;0.5294117647058824;0.21437323142813605;0.7794117647058824;0.17415763650480898;0.7205882352941176;0.15006126199969524;0.7058823529411765;0.2536498280979462;0.4852941176470588;0.3121321364233989;0000.00.3135;CERRADO
RESERVA EXTRATIVISTA ACAU-GOIANA;0.75;0.1917412472118426;0.7638888888888888;0.24959116898237188;0.7777777777777778;0.26965240273480523;0.2777777777777778;0.3626788492763512;0.4583333333333333;0.2462960915359445;0000.00.1563;MATA ATLANTICA
RESERVA EXTRATIVISTA ALTO JURUA;0.26666666666666666;0.06454972243679027;0.3;0.140152977645347;0.4666666666666667;0.0879664438186246;0.08333333333333333;0.2041241452319315;0.35;0.1267731382092775;0000.00.1517;AMAZONIA
RESERVA EXTRATIVISTA ALTO TARAUACA;0.6166666666666667;0.22886885410853172;0.75;0.21128856368212914;0.9;0.1267731382092775;0.75;0.32732683535398854;0.25;0.1336306209562122;0000.00.0274;AMAZONIA
RESERVA EXTRATIVISTA ARAPIRANGA-TROMAI;1.0;0.0;0.9444444444444444;0.1102396379610246;1.0;0.0;0.9444444444444444;0.11023963796102461;0.5833333333333334;0.33071891388307384;0000.00.3654;MARINHO
RESERVA EXTRATIVISTA ARAPIXI;0.75;0.25;0.8928571428571429;0.1336306209562122;0.7857142857142857;0.17251638983558856;0.75;0.3818813079129867;0.5357142857142857;0.17251638983558854;0000.00.0285;AMAZONIA
RESERVA EXTRATIVISTA ARIOCA PRUANA;0.25;0.0;0.59375;0.22903134532822608;0.6875;0.25877458475338283;0.59375;0.2651650429449553;0.625;0.1336306209562122;0000.00.0273;AMAZONIA
RESERVA EXTRATIVISTA AUATI-PARANA;0.6136363636363636;0.13055824196677338;0.75;0.19364916731037088;0.9090909090909091;0.12613124477737822;0.7045454545454546;0.1876892983823871;0.5;0.19364916731037085;0000.00.0220;AMAZONIA
RESERVA EXTRATIVISTA BAIXO JURUA;0.3958333333333333;0.12873216263610932;0.4166666666666667;0.2682716849943299;0.6875;0.18844459036110228;0.7083333333333334;0.27866021451135636;0.375;0.1685499656158105;0000.00.0230;AMAZONIA
RESERVA EXTRATIVISTA BAIXO RIO BRANCO JAUAPERI;0.4423076923076923;0.18125276302049606;0.4807692307692308;0.16012815380508713;0.5769230769230769;0.21371260356627758;0.40384615384615385;0.24019223070763074;0.38461538461538464;0.1297186304156927;0000.00.3693;AMAZONIA
RESERVA EXTRATIVISTA BARREIRO DAS ANTAS;0.3055555555555556;0.16666666666666666;1.0;0.0;1.0;0.0;1.0;0.0;0.25;0.0;0000.00.0221;AMAZONIA
RESERVA EXTRATIVISTA CHAPADA LIMPA;0.59375;0.17969882210706523;0.828125;0.17603858478564674;0.84375;0.125;0.578125;0.25361962989222003;0.40625;0.2719528145346787;0000.00.1564;CERRADO
RESERVA EXTRATIVISTA CHICO MENDES;0.28125;0.08838834764831845;0.6875;0.1767766952966369;0.375;0.18898223650461363;0.71875;0.24775780224127872;0.53125;0.20863074009907004;0000.00.0222;AMAZONIA
RESERVA EXTRATIVISTA CHOCOARE-MATO GROSSO;0.265625;0.06249999999999999;0.734375;0.19297560294849017;0.703125;0.10077822185373185;0.734375;0.23217719526258387;0.25;0.12909944487358055;0000.00.0223;AMAZONIA
RESERVA EXTRATIVISTA CORUMBAU;0.3875;0.31907555614041605;0.75;0.303488489333442;0.6375;0.23612831034708312;0.8;0.27625312572654126;0.125;0.2067925479671278;0000.00.0252;MARINHO
RESERVA EXTRATIVISTA DA BAIA DO TUBARAO;1.0;0.0;0.875;0.2091650066335189;1.0;0.0;0.8333333333333334;0.2041241452319315;0.5416666666666666;0.29226129861250305;0000.00.3653;AMAZONIA
RESERVA EXTRATIVISTA DE CANAVIEIRAS;0.55;0.13078709094514923;0.7875;0.18628995509264862;0.8;0.13078709094514926;0.95;0.10259783520851541;0.2375;0.2625156636930652;0000.00.0253;MARINHO
RESERVA EXTRATIVISTA DE CASSURUBA;0.578125;0.1983000672381799;0.78125;0.17969882210706523;0.8125;0.19364916731037082;0.890625;0.2230237281845439;0.421875;0.1983000672381799;0000.00.1808;MARINHO
RESERVA EXTRATIVISTA DO BATOQUE;0.9583333333333334;0.09731236802019039;0.8125;0.15539539012701525;0.9166666666666666;0.1628347368197324;0.6875;0.3038577717527486;0.3333333333333333;0.28867513459481287;0000.00.0231;CAATINGA
RESERVA EXTRATIVISTA DO CAZUMBA-IRACEMA;0.5833333333333334;0.33210558207753565;0.7361111111111112;0.2639103878411335;0.6111111111111112;0.32338083338177726;0.5;0.2843982294972605;0.3333333333333333;0.2572478777137633;0000.00.0232;AMAZONIA
RESERVA EXTRATIVISTA DO CIRIACO;0.6458333333333334;0.19824036527468977;0.7083333333333334;0.09731236802019042;0.9166666666666666;0.1628347368197324;0.6875;0.15539539012701525;0.4791666666666667;0.19824036527468977;0000.00.1519;AMAZONIA
RESERVA EXTRATIVISTA DO LAGO DO CAPANA GRANDE;0.3958333333333333;0.27090616736270795;0.6458333333333334;0.2709061673627079;0.5625;0.11306675421666136;0.625;0.1994310088043664;0.3125;0.11306675421666133;0000.00.0242;AMAZONIA
RESERVA EXTRATIVISTA DO MEDIO PURUS;0.4;0.24640269015229058;0.6666666666666666;0.2249338527106093;0.5666666666666667;0.25819888974716115;0.5833333333333334;0.12198750911856666;0.4166666666666667;0.1543033499620919;0000.00.1606;AMAZONIA
RESERVA EXTRATIVISTA DO RIO CAUTARIO;0.34375;0.12938729237669142;0.875;0.1336306209562122;0.875;0.18898223650461363;0.90625;0.18600595228571123;0.46875;0.08838834764831845;0000.00.0238;AMAZONIA
RESERVA EXTRATIVISTA DO RIO JUTAI;0.16666666666666666;0.2041241452319315;0.9166666666666666;0.12909944487358055;0.3333333333333333;0.3763863263545405;0.875;0.13693063937629152;0.16666666666666666;0.2041241452319315;0000.00.0239;AMAZONIA
RESERVA EXTRATIVISTA DO RIO UNINI;0.575;0.18317377426626164;0.8;0.17396309348461483;0.7875;0.14678573715309995;0.725;0.24197651038674678;0.4125;0.18628995509264862;0000.00.0283;AMAZONIA
RESERVA EXTRATIVISTA EXTREMO NORTE DO TOCANTINS;0.45;0.22973414586817034;0.55;0.2838231060987733;0.825;0.3129163892586431;0.525;0.36228441865473593;0.45;0.2581988897471611;0000.00.0240;AMAZONIA
RESERVA EXTRATIVISTA ITUXI;0.5;0.1336306209562122;0.65625;0.12938729237669142;0.6875;0.11572751247156893;0.65625;0.22903134532822608;0.5;0.0;0000.00.1628;AMAZONIA
RESERVA EXTRATIVISTA LAGO DO CEDRO;0.20833333333333334;0.10206207261596575;0.4166666666666667;0.2041241452319315;0.16666666666666666;0.12909944487358058;0.2916666666666667;0.40052049468993056;0.3333333333333333;0.2581988897471611;0000.00.0287;CERRADO
RESERVA EXTRATIVISTA LAGO DO CUNIA;0.5357142857142857;0.2672612419124244;0.6071428571428571;0.1336306209562122;0.8214285714285714;0.1889822365046136;0.5357142857142857;0.30374644814697793;0.39285714285714285;0.31810450514017585;0000.00.0233;AMAZONIA
RESERVA EXTRATIVISTA MAE GRANDE DE CURUCA;0.2625;0.055901699437494734;0.7875;0.09158688713313082;0.7;0.1538967528127731;0.575;0.24468024246479644;0.2875;0.20318192522181225;0000.00.0243;AMAZONIA
RESERVA EXTRATIVISTA MANDIRA;0.9642857142857143;0.09449111825230683;0.8571428571428571;0.1336306209562122;0.9285714285714286;0.12198750911856664;0.75;0.14433756729740643;0.39285714285714285;0.24397501823713327;0000.00.0234;MATA ATLANTICA
RESERVA EXTRATIVISTA MAPUA;0.4642857142857143;0.0944911182523068;0.6428571428571429;0.1966989481173608;0.7142857142857143;0.09449111825230683;0.75;0.0;0.25;0.2041241452319315;0000.00.0244;AMAZONIA
RESERVA EXTRATIVISTA MARACANA;0.25;0.0;0.8947368421052632;0.151744244666721;0.75;0.18633899812498247;0.7236842105263158;0.27505980211009046;0.2631578947368421;0.21202863096968105;0000.00.0227;AMAZONIA
RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA;0.6428571428571429;0.1966989481173608;0.7857142857142857;0.09449111825230681;0.8571428571428571;0.13363062095621217;0.35714285714285715;0.34931906550288594;0.42857142857142855;0.18898223650461363;0000.00.0247;AMAZONIA
RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO;0.65;0.20701966780270625;0.6333333333333333;0.24760760046800623;0.75;0.16366341767699427;0.7833333333333333;0.18580583823930164;0.3;0.23528098702858008;0000.00.0251;MARINHO
RESERVA EXTRATIVISTA MARINHA CAETETAPERACU;0.29411764705882354;0.13214853496773107;0.6029411764705882;0.21756506802225722;0.5;0.23385358667337133;0.35294117647058826;0.2939337660486277;0.4117647058823529;0.2490791865581518;0000.00.0248;AMAZONIA
RESERVA EXTRATIVISTA MARINHA CUINARANA;0.27631578947368424;0.07882544191057644;0.5921052631578947;0.12389865694583801;0.5657894736842105;0.18337320140672697;0.4605263157894737;0.15053510790991678;0.27631578947368424;0.14178271820390012;0000.00.3134;AMAZONIA
RESERVA EXTRATIVISTA MARINHA DA BAIA DE IGUAPE;0.25;0.0;0.6153846153846154;0.16505632294338118;0.6923076923076923;0.10963225241337865;0.5961538461538461;0.19198691194707612;0.36538461538461536;0.24185448051171135;0000.00.0245;MATA ATLANTICA
RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIA;0.3875;0.2063944868704741;0.4625;0.21877349497885518;0.8125;0.1110654145798298;0.8625;0.20639448687047415;0.3875;0.20639448687047413;0000.00.0246;MARINHO
RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIA;0.6666666666666666;0.1628347368197324;0.7708333333333334;0.19824036527468977;0.7291666666666666;0.19824036527468977;0.3958333333333333;0.3100281023430364;0.5833333333333334;0.22190634114964863;0000.00.0249;AMAZONIA
RESERVA EXTRATIVISTA MARINHA DE SOURE;0.6805555555555556;0.2236981217471497;0.8055555555555556;0.20211302086361083;0.75;0.22687130324325752;0.6944444444444444;0.25081566285227513;0.3194444444444444;0.2685138231127298;0000.00.0254;AMAZONIA
RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA;0.22727272727272727;0.07537783614444091;0.8181818181818182;0.2977185980693239;0.7954545454545454;0.21846572437632575;1.0;0.0;0.4090909090909091;0.20225995873897262;0000.00.0225;CERRADO
RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;0.2647058823529412;0.06063390625908324;0.6764705882352942;0.17149858514250885;0.5735294117647058;0.14696688302431385;0.6176470588235294;0.23581055457094965;0.2647058823529412;0.13892973255655283;0000.00.3133;AMAZONIA
RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;0.2375;0.055901699437494734;0.7;0.10259783520851543;0.5375;0.20318192522181228;0.45;0.17396309348461483;0.275;0.13812656286327063;0000.00.3132;AMAZONIA
RESERVA EXTRATIVISTA MARINHA PIRAJUBAE;0.8461538461538461;0.217429623155726;0.9615384615384616;0.09388345202485135;0.8076923076923077;0.20801257358446093;0.8653846153846154;0.299572344757639;0.28846153846153844;0.2858859374484328;0000.00.0255;MARINHO
RESERVA EXTRATIVISTA MARINHA TRACUATEUA;0.5909090909090909;0.16854996561581054;0.6590909090909091;0.12613124477737825;0.9318181818181818;0.11677484162422844;0.2727272727272727;0.2611164839335467;0.38636363636363635;0.30338993810845893;0000.00.0250;AMAZONIA
RESERVA EXTRATIVISTA MATA GRANDE;0.6388888888888888;0.2534484387624258;0.6944444444444444;0.20833333333333334;0.9166666666666666;0.12499999999999997;0.5833333333333334;0.3535533905932738;0.4444444444444444;0.11023963796102461;0000.00.0226;CERRADO
RESERVA EXTRATIVISTA MEDIO JURUA;0.5;0.2834733547569204;0.8166666666666667;0.1484042099261659;0.6666666666666666;0.1543033499620919;0.9;0.12677313820927746;0.4166666666666667;0.18093671611393647;0000.00.0235;AMAZONIA
RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE;0.9318181818181818;0.11677484162422845;0.7045454545454546;0.1011299793694863;0.8636363636363636;0.17188791273808215;0.5681818181818182;0.29771859806932394;0.36363636363636365;0.30338993810845893;0000.00.1809;MARINHO
RESERVA EXTRATIVISTA RENASCER;0.3333333333333333;0.2041241452319315;0.9333333333333333;0.14840420992616596;0.9166666666666666;0.12198750911856662;0.9833333333333333;0.0645497224367903;0.36666666666666664;0.1599851183555461;0000.00.1810;AMAZONIA
RESERVA EXTRATIVISTA RIO CAJARI;0.59375;0.37648515432692886;0.96875;0.08838834764831847;0.90625;0.26516504294495535;0.4375;0.4381372909423321;0.1875;0.11572751247156893;0000.00.1518;AMAZONIA
RESERVA EXTRATIVISTA RIO IRIRI;0.3333333333333333;0.125;0.9166666666666666;0.24999999999999997;0.6388888888888888;0.2534484387624258;1.0;0.0;0.3888888888888889;0.13176156917368248;0000.00.0280;AMAZONIA
RESERVA EXTRATIVISTA RIO OURO PRETO;0.6323529411764706;0.2668925207776696;0.8970588235294118;0.12682491404897306;0.6617647058823529;0.24907918655815178;0.8970588235294118;0.12682491404897306;0.36764705882352944;0.17935751349485982;0000.00.0256;AMAZONIA
RESERVA EXTRATIVISTA RIO XINGU;0.875;0.1767766952966369;1.0;0.0;0.875;0.1767766952966369;1.0;0.0;0.625;0.1767766952966369;0000.00.1635;AMAZONIA
RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE;0.35;0.17013926184468015;0.8125;0.24163641673956524;0.6875;0.27950849718747367;0.8;0.2378632955468772;0.4125;0.20318192522181225;0000.00.0257;AMAZONIA
RESERVA EXTRATIVISTA RIOZINHO DO ANFRISIO;0.625;0.25;1.0;0.0;0.6875;0.125;1.0;0.0;0.5;0.0;0000.00.0258;AMAZONIA
RESERVA EXTRATIVISTA SAO JOAO DA PONTA;0.25;0.0;0.6785714285714286;0.18156825980064073;0.7142857142857143;0.09078412990032037;0.5892857142857143;0.1243112895247117;0.26785714285714285;0.0668153104781061;0000.00.0228;AMAZONIA
RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS;0.65;0.23508117299081363;0.7125;0.18628995509264867;0.8;0.17396309348461483;0.725;0.24197651038674675;0.6125;0.15120132970732486;0000.00.0259;AMAZONIA
RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA;0.6388888888888888;0.1317615691736825;0.5;0.21650635094610965;0.7777777777777778;0.15023130314433294;0.8055555555555556;0.11023963796102461;0.7222222222222222;0.08333333333333333;0000.00.0282;AMAZONIA
RESERVA EXTRATIVISTA VERDE PARA SEMPRE;0.4473684210526316;0.24408200136800928;0.9342105263157895;0.1404878717372541;0.7236842105263158;0.26213250521901643;0.9736842105263158;0.11470786693528089;0.32894736842105265;0.20501747179860075;0000.00.0260;AMAZONIA
